split,case_id,z,has_tumor,image_path,mask_path,original_image_path,original_mask_path
test,lung_073,102,0,../preprocessed_npy/test/lung_073/images/z0102.npy,../preprocessed_npy/test/lung_073/masks/z0102.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,103,0,../preprocessed_npy/test/lung_073/images/z0103.npy,../preprocessed_npy/test/lung_073/masks/z0103.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,104,0,../preprocessed_npy/test/lung_073/images/z0104.npy,../preprocessed_npy/test/lung_073/masks/z0104.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,105,0,../preprocessed_npy/test/lung_073/images/z0105.npy,../preprocessed_npy/test/lung_073/masks/z0105.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,106,0,../preprocessed_npy/test/lung_073/images/z0106.npy,../preprocessed_npy/test/lung_073/masks/z0106.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,107,0,../preprocessed_npy/test/lung_073/images/z0107.npy,../preprocessed_npy/test/lung_073/masks/z0107.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,108,0,../preprocessed_npy/test/lung_073/images/z0108.npy,../preprocessed_npy/test/lung_073/masks/z0108.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,109,0,../preprocessed_npy/test/lung_073/images/z0109.npy,../preprocessed_npy/test/lung_073/masks/z0109.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,110,0,../preprocessed_npy/test/lung_073/images/z0110.npy,../preprocessed_npy/test/lung_073/masks/z0110.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,111,0,../preprocessed_npy/test/lung_073/images/z0111.npy,../preprocessed_npy/test/lung_073/masks/z0111.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,112,0,../preprocessed_npy/test/lung_073/images/z0112.npy,../preprocessed_npy/test/lung_073/masks/z0112.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,113,0,../preprocessed_npy/test/lung_073/images/z0113.npy,../preprocessed_npy/test/lung_073/masks/z0113.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,114,0,../preprocessed_npy/test/lung_073/images/z0114.npy,../preprocessed_npy/test/lung_073/masks/z0114.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,115,0,../preprocessed_npy/test/lung_073/images/z0115.npy,../preprocessed_npy/test/lung_073/masks/z0115.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,116,0,../preprocessed_npy/test/lung_073/images/z0116.npy,../preprocessed_npy/test/lung_073/masks/z0116.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,117,0,../preprocessed_npy/test/lung_073/images/z0117.npy,../preprocessed_npy/test/lung_073/masks/z0117.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,118,0,../preprocessed_npy/test/lung_073/images/z0118.npy,../preprocessed_npy/test/lung_073/masks/z0118.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,119,0,../preprocessed_npy/test/lung_073/images/z0119.npy,../preprocessed_npy/test/lung_073/masks/z0119.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,120,0,../preprocessed_npy/test/lung_073/images/z0120.npy,../preprocessed_npy/test/lung_073/masks/z0120.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,121,0,../preprocessed_npy/test/lung_073/images/z0121.npy,../preprocessed_npy/test/lung_073/masks/z0121.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,122,0,../preprocessed_npy/test/lung_073/images/z0122.npy,../preprocessed_npy/test/lung_073/masks/z0122.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,123,0,../preprocessed_npy/test/lung_073/images/z0123.npy,../preprocessed_npy/test/lung_073/masks/z0123.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,124,0,../preprocessed_npy/test/lung_073/images/z0124.npy,../preprocessed_npy/test/lung_073/masks/z0124.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,125,0,../preprocessed_npy/test/lung_073/images/z0125.npy,../preprocessed_npy/test/lung_073/masks/z0125.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,126,0,../preprocessed_npy/test/lung_073/images/z0126.npy,../preprocessed_npy/test/lung_073/masks/z0126.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,127,0,../preprocessed_npy/test/lung_073/images/z0127.npy,../preprocessed_npy/test/lung_073/masks/z0127.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,128,0,../preprocessed_npy/test/lung_073/images/z0128.npy,../preprocessed_npy/test/lung_073/masks/z0128.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,129,0,../preprocessed_npy/test/lung_073/images/z0129.npy,../preprocessed_npy/test/lung_073/masks/z0129.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,130,0,../preprocessed_npy/test/lung_073/images/z0130.npy,../preprocessed_npy/test/lung_073/masks/z0130.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,131,0,../preprocessed_npy/test/lung_073/images/z0131.npy,../preprocessed_npy/test/lung_073/masks/z0131.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,132,0,../preprocessed_npy/test/lung_073/images/z0132.npy,../preprocessed_npy/test/lung_073/masks/z0132.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,133,0,../preprocessed_npy/test/lung_073/images/z0133.npy,../preprocessed_npy/test/lung_073/masks/z0133.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,134,0,../preprocessed_npy/test/lung_073/images/z0134.npy,../preprocessed_npy/test/lung_073/masks/z0134.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,135,0,../preprocessed_npy/test/lung_073/images/z0135.npy,../preprocessed_npy/test/lung_073/masks/z0135.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,136,0,../preprocessed_npy/test/lung_073/images/z0136.npy,../preprocessed_npy/test/lung_073/masks/z0136.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,137,0,../preprocessed_npy/test/lung_073/images/z0137.npy,../preprocessed_npy/test/lung_073/masks/z0137.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,138,0,../preprocessed_npy/test/lung_073/images/z0138.npy,../preprocessed_npy/test/lung_073/masks/z0138.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,139,0,../preprocessed_npy/test/lung_073/images/z0139.npy,../preprocessed_npy/test/lung_073/masks/z0139.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,140,0,../preprocessed_npy/test/lung_073/images/z0140.npy,../preprocessed_npy/test/lung_073/masks/z0140.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,141,0,../preprocessed_npy/test/lung_073/images/z0141.npy,../preprocessed_npy/test/lung_073/masks/z0141.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,142,0,../preprocessed_npy/test/lung_073/images/z0142.npy,../preprocessed_npy/test/lung_073/masks/z0142.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,143,0,../preprocessed_npy/test/lung_073/images/z0143.npy,../preprocessed_npy/test/lung_073/masks/z0143.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,144,0,../preprocessed_npy/test/lung_073/images/z0144.npy,../preprocessed_npy/test/lung_073/masks/z0144.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,145,0,../preprocessed_npy/test/lung_073/images/z0145.npy,../preprocessed_npy/test/lung_073/masks/z0145.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,146,0,../preprocessed_npy/test/lung_073/images/z0146.npy,../preprocessed_npy/test/lung_073/masks/z0146.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,147,0,../preprocessed_npy/test/lung_073/images/z0147.npy,../preprocessed_npy/test/lung_073/masks/z0147.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,148,0,../preprocessed_npy/test/lung_073/images/z0148.npy,../preprocessed_npy/test/lung_073/masks/z0148.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,149,0,../preprocessed_npy/test/lung_073/images/z0149.npy,../preprocessed_npy/test/lung_073/masks/z0149.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,150,0,../preprocessed_npy/test/lung_073/images/z0150.npy,../preprocessed_npy/test/lung_073/masks/z0150.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,151,0,../preprocessed_npy/test/lung_073/images/z0151.npy,../preprocessed_npy/test/lung_073/masks/z0151.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,152,0,../preprocessed_npy/test/lung_073/images/z0152.npy,../preprocessed_npy/test/lung_073/masks/z0152.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,153,0,../preprocessed_npy/test/lung_073/images/z0153.npy,../preprocessed_npy/test/lung_073/masks/z0153.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,154,0,../preprocessed_npy/test/lung_073/images/z0154.npy,../preprocessed_npy/test/lung_073/masks/z0154.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,155,0,../preprocessed_npy/test/lung_073/images/z0155.npy,../preprocessed_npy/test/lung_073/masks/z0155.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,156,0,../preprocessed_npy/test/lung_073/images/z0156.npy,../preprocessed_npy/test/lung_073/masks/z0156.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,157,0,../preprocessed_npy/test/lung_073/images/z0157.npy,../preprocessed_npy/test/lung_073/masks/z0157.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,158,0,../preprocessed_npy/test/lung_073/images/z0158.npy,../preprocessed_npy/test/lung_073/masks/z0158.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,159,0,../preprocessed_npy/test/lung_073/images/z0159.npy,../preprocessed_npy/test/lung_073/masks/z0159.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,160,0,../preprocessed_npy/test/lung_073/images/z0160.npy,../preprocessed_npy/test/lung_073/masks/z0160.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,161,0,../preprocessed_npy/test/lung_073/images/z0161.npy,../preprocessed_npy/test/lung_073/masks/z0161.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,162,0,../preprocessed_npy/test/lung_073/images/z0162.npy,../preprocessed_npy/test/lung_073/masks/z0162.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,163,0,../preprocessed_npy/test/lung_073/images/z0163.npy,../preprocessed_npy/test/lung_073/masks/z0163.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,164,0,../preprocessed_npy/test/lung_073/images/z0164.npy,../preprocessed_npy/test/lung_073/masks/z0164.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,165,0,../preprocessed_npy/test/lung_073/images/z0165.npy,../preprocessed_npy/test/lung_073/masks/z0165.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,166,0,../preprocessed_npy/test/lung_073/images/z0166.npy,../preprocessed_npy/test/lung_073/masks/z0166.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,167,0,../preprocessed_npy/test/lung_073/images/z0167.npy,../preprocessed_npy/test/lung_073/masks/z0167.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,168,0,../preprocessed_npy/test/lung_073/images/z0168.npy,../preprocessed_npy/test/lung_073/masks/z0168.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,169,0,../preprocessed_npy/test/lung_073/images/z0169.npy,../preprocessed_npy/test/lung_073/masks/z0169.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,170,0,../preprocessed_npy/test/lung_073/images/z0170.npy,../preprocessed_npy/test/lung_073/masks/z0170.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,171,0,../preprocessed_npy/test/lung_073/images/z0171.npy,../preprocessed_npy/test/lung_073/masks/z0171.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,172,0,../preprocessed_npy/test/lung_073/images/z0172.npy,../preprocessed_npy/test/lung_073/masks/z0172.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,173,0,../preprocessed_npy/test/lung_073/images/z0173.npy,../preprocessed_npy/test/lung_073/masks/z0173.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,174,0,../preprocessed_npy/test/lung_073/images/z0174.npy,../preprocessed_npy/test/lung_073/masks/z0174.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,175,0,../preprocessed_npy/test/lung_073/images/z0175.npy,../preprocessed_npy/test/lung_073/masks/z0175.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,176,0,../preprocessed_npy/test/lung_073/images/z0176.npy,../preprocessed_npy/test/lung_073/masks/z0176.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,177,0,../preprocessed_npy/test/lung_073/images/z0177.npy,../preprocessed_npy/test/lung_073/masks/z0177.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,178,0,../preprocessed_npy/test/lung_073/images/z0178.npy,../preprocessed_npy/test/lung_073/masks/z0178.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,179,0,../preprocessed_npy/test/lung_073/images/z0179.npy,../preprocessed_npy/test/lung_073/masks/z0179.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,180,0,../preprocessed_npy/test/lung_073/images/z0180.npy,../preprocessed_npy/test/lung_073/masks/z0180.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,181,0,../preprocessed_npy/test/lung_073/images/z0181.npy,../preprocessed_npy/test/lung_073/masks/z0181.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,182,0,../preprocessed_npy/test/lung_073/images/z0182.npy,../preprocessed_npy/test/lung_073/masks/z0182.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,183,0,../preprocessed_npy/test/lung_073/images/z0183.npy,../preprocessed_npy/test/lung_073/masks/z0183.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,184,0,../preprocessed_npy/test/lung_073/images/z0184.npy,../preprocessed_npy/test/lung_073/masks/z0184.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,185,0,../preprocessed_npy/test/lung_073/images/z0185.npy,../preprocessed_npy/test/lung_073/masks/z0185.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,186,0,../preprocessed_npy/test/lung_073/images/z0186.npy,../preprocessed_npy/test/lung_073/masks/z0186.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,187,0,../preprocessed_npy/test/lung_073/images/z0187.npy,../preprocessed_npy/test/lung_073/masks/z0187.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,188,0,../preprocessed_npy/test/lung_073/images/z0188.npy,../preprocessed_npy/test/lung_073/masks/z0188.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,189,0,../preprocessed_npy/test/lung_073/images/z0189.npy,../preprocessed_npy/test/lung_073/masks/z0189.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,190,0,../preprocessed_npy/test/lung_073/images/z0190.npy,../preprocessed_npy/test/lung_073/masks/z0190.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,191,0,../preprocessed_npy/test/lung_073/images/z0191.npy,../preprocessed_npy/test/lung_073/masks/z0191.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,192,0,../preprocessed_npy/test/lung_073/images/z0192.npy,../preprocessed_npy/test/lung_073/masks/z0192.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,193,0,../preprocessed_npy/test/lung_073/images/z0193.npy,../preprocessed_npy/test/lung_073/masks/z0193.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,194,0,../preprocessed_npy/test/lung_073/images/z0194.npy,../preprocessed_npy/test/lung_073/masks/z0194.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,195,0,../preprocessed_npy/test/lung_073/images/z0195.npy,../preprocessed_npy/test/lung_073/masks/z0195.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,196,0,../preprocessed_npy/test/lung_073/images/z0196.npy,../preprocessed_npy/test/lung_073/masks/z0196.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,197,0,../preprocessed_npy/test/lung_073/images/z0197.npy,../preprocessed_npy/test/lung_073/masks/z0197.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,198,0,../preprocessed_npy/test/lung_073/images/z0198.npy,../preprocessed_npy/test/lung_073/masks/z0198.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,199,0,../preprocessed_npy/test/lung_073/images/z0199.npy,../preprocessed_npy/test/lung_073/masks/z0199.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,200,0,../preprocessed_npy/test/lung_073/images/z0200.npy,../preprocessed_npy/test/lung_073/masks/z0200.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,201,0,../preprocessed_npy/test/lung_073/images/z0201.npy,../preprocessed_npy/test/lung_073/masks/z0201.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,202,0,../preprocessed_npy/test/lung_073/images/z0202.npy,../preprocessed_npy/test/lung_073/masks/z0202.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,203,0,../preprocessed_npy/test/lung_073/images/z0203.npy,../preprocessed_npy/test/lung_073/masks/z0203.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,204,0,../preprocessed_npy/test/lung_073/images/z0204.npy,../preprocessed_npy/test/lung_073/masks/z0204.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,205,0,../preprocessed_npy/test/lung_073/images/z0205.npy,../preprocessed_npy/test/lung_073/masks/z0205.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,206,0,../preprocessed_npy/test/lung_073/images/z0206.npy,../preprocessed_npy/test/lung_073/masks/z0206.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,207,0,../preprocessed_npy/test/lung_073/images/z0207.npy,../preprocessed_npy/test/lung_073/masks/z0207.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,208,0,../preprocessed_npy/test/lung_073/images/z0208.npy,../preprocessed_npy/test/lung_073/masks/z0208.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,209,0,../preprocessed_npy/test/lung_073/images/z0209.npy,../preprocessed_npy/test/lung_073/masks/z0209.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,210,0,../preprocessed_npy/test/lung_073/images/z0210.npy,../preprocessed_npy/test/lung_073/masks/z0210.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,211,0,../preprocessed_npy/test/lung_073/images/z0211.npy,../preprocessed_npy/test/lung_073/masks/z0211.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,212,0,../preprocessed_npy/test/lung_073/images/z0212.npy,../preprocessed_npy/test/lung_073/masks/z0212.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,213,0,../preprocessed_npy/test/lung_073/images/z0213.npy,../preprocessed_npy/test/lung_073/masks/z0213.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,214,0,../preprocessed_npy/test/lung_073/images/z0214.npy,../preprocessed_npy/test/lung_073/masks/z0214.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,215,0,../preprocessed_npy/test/lung_073/images/z0215.npy,../preprocessed_npy/test/lung_073/masks/z0215.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,216,0,../preprocessed_npy/test/lung_073/images/z0216.npy,../preprocessed_npy/test/lung_073/masks/z0216.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,217,0,../preprocessed_npy/test/lung_073/images/z0217.npy,../preprocessed_npy/test/lung_073/masks/z0217.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,218,0,../preprocessed_npy/test/lung_073/images/z0218.npy,../preprocessed_npy/test/lung_073/masks/z0218.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,219,0,../preprocessed_npy/test/lung_073/images/z0219.npy,../preprocessed_npy/test/lung_073/masks/z0219.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,220,0,../preprocessed_npy/test/lung_073/images/z0220.npy,../preprocessed_npy/test/lung_073/masks/z0220.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,221,0,../preprocessed_npy/test/lung_073/images/z0221.npy,../preprocessed_npy/test/lung_073/masks/z0221.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,222,0,../preprocessed_npy/test/lung_073/images/z0222.npy,../preprocessed_npy/test/lung_073/masks/z0222.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,223,0,../preprocessed_npy/test/lung_073/images/z0223.npy,../preprocessed_npy/test/lung_073/masks/z0223.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,224,0,../preprocessed_npy/test/lung_073/images/z0224.npy,../preprocessed_npy/test/lung_073/masks/z0224.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,225,0,../preprocessed_npy/test/lung_073/images/z0225.npy,../preprocessed_npy/test/lung_073/masks/z0225.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,226,0,../preprocessed_npy/test/lung_073/images/z0226.npy,../preprocessed_npy/test/lung_073/masks/z0226.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,227,0,../preprocessed_npy/test/lung_073/images/z0227.npy,../preprocessed_npy/test/lung_073/masks/z0227.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,228,0,../preprocessed_npy/test/lung_073/images/z0228.npy,../preprocessed_npy/test/lung_073/masks/z0228.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,229,0,../preprocessed_npy/test/lung_073/images/z0229.npy,../preprocessed_npy/test/lung_073/masks/z0229.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,230,0,../preprocessed_npy/test/lung_073/images/z0230.npy,../preprocessed_npy/test/lung_073/masks/z0230.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,231,0,../preprocessed_npy/test/lung_073/images/z0231.npy,../preprocessed_npy/test/lung_073/masks/z0231.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,232,0,../preprocessed_npy/test/lung_073/images/z0232.npy,../preprocessed_npy/test/lung_073/masks/z0232.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,233,0,../preprocessed_npy/test/lung_073/images/z0233.npy,../preprocessed_npy/test/lung_073/masks/z0233.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,234,0,../preprocessed_npy/test/lung_073/images/z0234.npy,../preprocessed_npy/test/lung_073/masks/z0234.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,235,0,../preprocessed_npy/test/lung_073/images/z0235.npy,../preprocessed_npy/test/lung_073/masks/z0235.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,236,0,../preprocessed_npy/test/lung_073/images/z0236.npy,../preprocessed_npy/test/lung_073/masks/z0236.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,237,0,../preprocessed_npy/test/lung_073/images/z0237.npy,../preprocessed_npy/test/lung_073/masks/z0237.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,238,0,../preprocessed_npy/test/lung_073/images/z0238.npy,../preprocessed_npy/test/lung_073/masks/z0238.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,239,0,../preprocessed_npy/test/lung_073/images/z0239.npy,../preprocessed_npy/test/lung_073/masks/z0239.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
test,lung_073,240,0,../preprocessed_npy/test/lung_073/images/z0240.npy,../preprocessed_npy/test/lung_073/masks/z0240.npy,../imagesTr/lung_073.nii.gz,../labelsTr/lung_073.nii.gz
